Speaker,Spanish (ES)
Shannon,"""... En ese entonces era algo torpe, aunque supongo que aún lo soy... Solía olvidar dónde ponía las cosas... o intentar cerrar algo pero luego olvidarme...Causaba un montón de problemas."""
Ushiromiya George,"""Jajaja, recuerdo cómo la tía Natsuhi solía enfadarse contigo todo el tiempo."""
Ushiromiya Jessica,"""Pero al final, Shannon logró dejar de ser olvidadiza."""
Ushiromiya Battler,"""Oh, ¿y eso cómo se hace?"""
Shannon,"""... Jeje. No fue nada espectacular... pero me acostumbré a anotar las cosas. Anotaba dónde dejaba cualquier cosa importante... Hice una lista con todas las tareas de mi rutina diaria, y me aseguraba de comprobarla siempre..."""
Furudo Erika,"""¿Entonces? ¿Viste o no a {f:5:Beatrice}?"""
Shannon,"""Oh, umm... No la vi directamente, pero... umm... sí que ocurrieron algunas cosas bastante extrañas..."""
,Estaba hablando de cierta noche de verano.
,"Fue cuando Shannon estaba haciendo las rondas nocturnas...{n}Desde su perspectiva, era toda una historia de terror."
,"Desde la perspectiva de la bruja, era solo la historia de una pequeña broma en una noche de verano..."
{f:5:Beatrice},"""Mi hermana pequeña. ¿Comprendes la toxina anti-magia que los {y:0:Humano}{n:0:humano}s poseen?"""
{f:5:Beatrice},"""N-No. ¿Qué es eso, hermana mayor?"""
{f:5:Beatrice},"""Mmm. Hace tiempo que ha pasado la época de las brujas... Esos ruines {y:0:Humano}{n:0:humano}s que dicen controlar todo comenzaron a negar nuestra existencia y poseer una fuerte toxina."""
{f:5:Beatrice},"""¿Nos puede hacer daño esa toxina?..."""
{f:5:Beatrice},"""Es extremadamente peligrosa. Si nos alcanzase, probablemente nuestras formas se evaporarían en un instante. Sin embargo, una cosa que tenemos a nuestro favor es el hecho de que nuestra existencia aún es muy débil. Gracias a eso, la toxina no nos afecta en exceso. En los peores casos, tan solo nos podría transformar en una neblina por un tiempo."""
{f:5:Beatrice},"""Sin embargo, deberíamos evitarla si es posible, ¿cierto?"""
{f:5:Beatrice},"""Correcto. Sí, ya veo que eres yo. Entiendes rápidamente."""
,"La hermana mayor aparentaba ser arrogante a primera vista... pero, quizás debido a que se alegraba tanto de haber encontrado a su doble y hermana pequeña, estaba más que dispuesta a enseñarle cualquier cosa que ella quisiera saber."
,"Lo primero que le había enseñado fue que ellas eran brujas, un tipo de ser diferente a los {y:0:Humano}{n:0:humano}s."
,"Beato había pensado que ella no era una bruja porque no podía usar magia, pero aparentemente, ella era una bruja de todos modos."
,"Entonces se le enseñó que las brujas como ella, a diferencia de los {y:0:Humano}{n:0:humano}s, se encontraban atadas por varias restricciones."
,La mayor de estas restricciones era la toxina anti-magia que los {y:0:Humano}{n:0:humano}s tenían.
{f:5:Beatrice},"""Así que, en otras palabras, no debemos aparecer en el rango de visión de un {y:0:Humano}{n:0:humano}..."""
{f:5:Beatrice},"""Correcto. Puedes pensar en ello como si los ojos {y:0:Humano}{n:0:humano}s irradiaran la toxina. Si te ven, es como si quemaran tu cuerpo. Aunque en menor extensión, que te oigan o te sientan también puede provocar un contacto con la toxina."""
{f:5:Beatrice},"""... Entonces, es peligroso que nos acerquemos a los {y:0:Humano}{n:0:humano}s..."""
,¿No era padre un {y:0:Humano}{n:0:humano}?...{n}¿Por qué no me quemo entonces con la toxina de padre?...
{f:5:Beatrice},"""Si acumulamos poder mágico y hacemos que los {y:0:Humano}{n:0:humano}s lo reconozcan, podemos reducir esa toxina drásticamente. En otras palabras, si hacemos que los {y:0:Humano}{n:0:humano}s reconozcan nuestra existencia, logramos que pierdan su toxina, lo cual nos permite aparecer frente a ellos una vez más."""
{f:5:Beatrice},"""Ya veo... O sea, que tal y como somos ahora, solo podemos existir cuando no hay {y:0:Humano}{n:0:humano}s por los alrededores..."""
{f:5:Beatrice},"""Aún nos falta mucho poder mágico, lo cual nos hace inferiores incluso a un gato callejero escondiéndose de los {y:0:Humano}{n:0:humano}s en las sombras."""
