Speaker,Spanish (ES)
,"La conferencia familiar de este año, fue un completo caos, como siempre."
,Todos decidieron tomarse un descanso para enfriar los ánimos...
,"Los cuatro hermanos, que eran los principales implicados, podían expresar lo que pensaban, pero para Natsuhi y Kyrie, que eran externas a la familia, era difícil opinar con libertad."
,"Una conferencia en la que no puedes decir lo que piensas es agotadora, incluso si solo estás en silencio."
,Kyrie no pudo evitar soltar un gran suspiro...
Ushiromiya Kyrie,"""..."""
,Se encontraba en el pasillo del segundo piso de la mansión.
,"Rudolf había querido estar solo durante el descanso, y ella también deseaba un momento a solas... Así que subió las escaleras sin rumbo fijo y llegó hasta aquí."
,"Cuando su marido no estaba, podía permitirse mostrar una expresión diferente.{n}... Kyrie dejó ver una expresión de cansancio que rara vez mostraba."
,Apoyó la frente contra el frío cristal de la ventana.
,Necesitaba recuperar energías si quería ser un apoyo para su esposo. Aunque no tuviera derecho a opinar...
,Esa era la responsabilidad que había ganado.
Ushiromiya Kyrie,"""... ¿Quién es?"""
,"De repente sintió la presencia de alguien y se dio la vuelta, y vio la figura de Jessica al otro lado del pasillo."
Ushiromiya Jessica,"""..."""
Ushiromiya Kyrie,"""Oh, ¿Jessica-chan? ¿No habías ido a la casa de huéspedes?"""
Ushiromiya Jessica,"""... Bueno, es que... volví a mi habitación a recoger un libro."""
Ushiromiya Kyrie,"""Ya veo. ¿Y ahora estás volviendo a la casa de huéspedes?"""
Ushiromiya Jessica,"""S-Sí. Así es..."""
Ushiromiya Kyrie,"""Es una lluvia desagradable, ¿verdad? ¿Está soplando fuerte el viento?"""
Ushiromiya Jessica,"""Parece que por ahora, está relativamente suave..."""
,"Jessica observaba con inquietud la espalda de Kyrie, quien miraba por la ventana..."
Ushiromiya Jessica,"""... Tía Kyrie... Lo siento, piensa que simplemente no tuviste suerte..."""
Furfur,"""¡Ah, Zepar! ¡La ruleta del destino de Jessica ha elegido a Kyrie!"""
Zepar,"""¡¿Qué vas a hacer, Jessica?! ¡La ruleta ha elegido a Kyrie, pero puedes rechazarlo y hacerla girar de nuevo si lo deseas!"""
,"""""¡¡¡La vida que ofrezcas para la prueba puede ser la de cualquiera!!!..."""""
,Jessica era diferente a George.
,"George decidió dejar atrás su antigua vida para empezar una nueva junto a Shannon al casarse, y eligió a Eva como sacrificio."
,"Sin embargo, a Jessica no se le ocurrió a quién elegir."
,... Así que decidió dejárselo a la ruleta del destino.
,No era nada grandilocuente...
, Se impuso la regla de caminar libremente y elegir como sacrificio a la primera persona con la que se encontrara.
,"Y así, la ruleta del destino la llevó hasta Kyrie..."
,"Por supuesto, no había ninguna obligación."
,"Sin embargo, Jessica no quería romper la regla que ella misma había establecido."
,... Porque era la única justicia que deseaba mantener en ese juego diabólico...
,"Ahora mismo, ella podría atacar esa espalda desprotegida...{n}Sin embargo, Jessica aún no había tomado la decisión final."
Ushiromiya Kyrie,"""... ¿Qué sucede? ¿Tienes algo que contarme?..."""
,"Al notar la extraña pausa de Jessica, Kyrie se dio la vuelta.{n}... La espalda desprotegida ya no era una opción."
,Jessica supo que su vacilación le había hecho perder la primera oportunidad...
, Ella había aceptado participar en este juego diabólico para demostrar su amor por Kanon.
,Sin embargo... ¿Realmente estaba bien vender su alma a los demonios por amor?... ¿Es realmente aceptable?
,"No quería quedarse atrás respecto a George, quien ya había aceptado la situación, así que entró al juego de esos demonios impulsivamente."
,... Aún no podía aclarar sus sentimientos...
Ushiromiya Jessica,"""Umm... Tía Kyrie, ¿te molestaría si te hago una pregunta?..."""
Ushiromiya Kyrie,"""... ¿Qué pasa? Es raro que tú me hagas una pregunta, Jessica-chan. Espero poder responderte."""
Ushiromiya Jessica,"""La verdad es que, bueno... hay alguien que me gusta."""
Ushiromiya Kyrie,"""¿Oh, de verdad? Eso es encantador, jeje. ¿Entonces es una consulta amorosa?..."""
Ushiromiya Jessica,"""Eh, jeje... Algo así."""
Ushiromiya Kyrie,"""... Está bien. Si puedo ayudarte, lo haré."""
Ushiromiya Jessica,"""Ah, g-gracias... La verdad es que, bueno..."""
Ushiromiya Kyrie,"""¿Todavía es un amor no correspondido?"""
Ushiromiya Jessica,"""No, es más bien que acabamos de convertirnos en una pareja que se corresponde... Pero para estar juntos... hay una prueba que he de superar..."""
Ushiromiya Kyrie,"""¿Una prueba? ¿De qué estás hablando?"""
Ushiromiya Jessica,"""... Hay otra pareja además de nosotros, y tenemos que competir..."""
Ushiromiya Kyrie,"""¿Un triángulo amoroso? ¿O quizás un cuadrado amoroso?... Parece complicado... ¿Y entonces?"""
Ushiromiya Jessica,"""Solo la pareja que gane podrá estar junta... Así de compleja es la situación. Es decir—"""
Ushiromiya Kyrie,"""... Es una historia desagradable... Es un amor que solo puede realizarse pisoteando al otro."""
Ushiromiya Jessica,"""Sí... Si nosotros logramos estar juntos, la otra pareja se romperá... Y viceversa."""
Ushiromiya Kyrie,"""... Entiendo el propósito de tu pregunta... ¿Es algo así? ""¿Hasta qué punto se le permite a una persona usar a los demás como escalón para alcanzar la felicidad?""... ¿cierto?"""
Ushiromiya Jessica,"""..."""
,"Como era de esperar, Kyrie era una persona muy inteligente."
,Captó rápidamente la pregunta que Jessica más quería hacer...
Ushiromiya Kyrie,"""Si no luchan, automáticamente la otra pareja ganará y Jessica-chan perderá... Pero si luchan y ganan, harán que la otra pareja se rompa... Ambas opciones son desagradables. Pero no hace falta preguntar, la respuesta ya está clara."""
Ushiromiya Jessica,"""... Sí..."""
,Kyrie sonrió ligeramente.
,"... Si no tienes la determinación de perseguir tu amor, entonces es una relación superficial.{n}En ese caso, no luches y cede la victoria a la otra pareja."
,Pero si es un amor que no puedes dejar ir... Tampoco puedes ceder la victoria.
,"Por lo tanto, no queda otra opción que luchar."
,"Al final, el dilema de Jessica es... la vacilación causada por la culpa de elegir la única opción que fuerza la ruptura de la otra pareja..."
Ushiromiya Jessica,"""... Al final... yo... ¿estoy siendo egoísta?..."""
Ushiromiya Kyrie,"""Sí... Estás siendo egoísta."""
Ushiromiya Jessica,"""... Pero usar a alguien como escalón para estar juntos... eso es... doloroso."""
Ushiromiya Kyrie,"""Entonces, Jessica-chan, ¿vas a renunciar a la persona que amas? ¿Te vas a rendir?"""
Ushiromiya Jessica,"""... Eso es..."""
Ushiromiya Kyrie,"""Te lo aseguro. Hacer eso será más doloroso. Te arrastrarás por el infierno... Por el resto de tu vida."""
,La mirada de Kyrie había adquirido una severidad inesperada...
Ushiromiya Ange,"""... Tenía seis años, así que en ese entonces no entendía nada. Entre las pertenencias de mi madre había un manuscrito suyo."""
{f:5:Featherine},"""¿Era como un diario?..."""
Ushiromiya Ange,"""Más bien, era un libro de memorias. Algo más general que un diario. Lo encontré y lo leí poco después de su muerte... pero me llevó mucho tiempo y madurez comprender su significado."""
{f:5:Featherine},"""... Entiendo... ¿Así que hablaba de las preocupaciones de Kyrie sobre su relación matrimonial?"""
Ushiromiya Ange,"""Era mas... como un libro de maldiciones de mi madre... Su contenido aclaró una a una las dudas que había sentido vagamente desde que tenía seis años."""
,"Cuando tenía seis años, mis padres parecían llevarse muy bien y no había ningún problema a simple vista."
,"... Y aunque Onii-chan era parte de la misma familia, me preguntaba por qué vivía separado, y por qué solo volvía a casa de vez en cuando, aunque me pareciera extraño, lo aceptaba como algo normal."
{f:5:Featherine},"""¿No sabías nada sobre Asumu?"""
Ushiromiya Ange,"""... Creo que Onii-chan me habló de ello cuando no había nadie más, pero antes de empezar la escuela primaria, era imposible que yo lo comprendiera... Después de todo, ni siquiera había fotos de esa persona... Mi madre envió todas las fotos donde aparecía Asumu a mi hermano, y no dejó ninguna en casa."""
,"Tanto frente mí, Ange, como frente a Battler cuando venía de visita... Kyrie siempre mantenía una sonrisa."
,"Si no fuera por sus memorias, Ange jamás habría conocido los verdaderos sentimientos de Kyrie."
,"Desde sus días de estudiante, Rudolf era el típico playboy, muy popular entre las mujeres."
,"Era audaz y un poco excéntrico, pero también mostraba una pizca de amabilidad hacia las mujeres... Probablemente, había desarrollado su propia fórmula para atraer a las mujeres."
,"Muchas mujeres se acercaban a él con diversas artimañas, buscando monopolizar su afecto."
,Rudolf probablemente disfrutaba esa situación más que nadie.
,"Para Rudolf, el amor no era más que un juego."
,Él no tenía ningún interés en encontrar una pareja estable.
,"Sin duda, provocaba celos entre las mujeres y disfrutaba de la atención superficial que le brindaban, saboreando su propio harén."
,"... Aunque estoy hablando de mi propio padre, creo que era un tipo terrible."
Ushiromiya Ange,"""Pero seguramente, al mismo tiempo, mi padre menospreciaba a las chicas que le adulaban... En medio de todo eso, mi madre destacaba por tener firmes sus propios valores y mostrar inteligencia."""
{f:5:Featherine},"""... Quizás eso también fuera una estrategia de Kyrie para llamar la atención de Rudolf."""
Ushiromiya Ange,"""... Puede ser. Mi madre era inteligente en muchos sentidos."""
,"Al igual que los otros hermanos Ushiromiya, Rudolf tenía un fuerte deseo de superación y ambición."
,"Sus lemas eran: ""El que actúa, gana"" y ""Si no te descubren, no hay problema"". Montaba negocios al borde de la estafa o rozando lo ilegal, para luego desaparecer y repetir el ciclo."
,"Desde la universidad ya mostraba su talento, ganando dinero de manera astuta con proyectos escandalosos y vendiendo entradas para fiestas sin control. Se convirtió en un hombre que se jactaba de llevar siempre cien billetes de diez mil yenes en su cartera."
,Muchas mujeres se sentían atraídas por su carisma como creador de proyectos extravagantes y por su generosidad y abultada billetera.
,... Decir que Kyrie no se sintió atraída por eso sería una mentira.
,"Sin embargo, lo que realmente diferenciaba a Kyrie de las otras mujeres... Era su capacidad para apoyar a Rudolf como socia de negocios."
,Rudolf no podía dejar de reír tras el éxito de una gran fiesta y las enormes ganancias que obtuvo sin apenas esfuerzo. Su séquito femenino le rodeaba.
,"En medio de todo eso, solo Kyrie mantenía la calma, analizando ingresos, gastos y áreas de mejora. Incluso era capaz de proponer nuevas ideas para futuros proyectos."
{f:5:Featherine},"""Y así, poco a poco, Rudolf comenzó a reconocerla como su socia."""
Ushiromiya Ange,"""... Así como dicen que los hombres no deberían entrar en la cocina, también existe la idea de que las mujeres no deberían meterse en los asuntos financieros. Para las mujeres, es normal que les paguen las cosas. No se pregunta, no se sabe, ni interesa cómo los hombres consiguen esos billetes de diez mil yenes."""
{f:5:Featherine},"""Kyrie tenía una percepción del dinero que era más bien masculina..."""
,Rudolf percibía en eso algo especialmente brillante.
,Él sabía perfectamente cuánto esfuerzo requería generar un billete de diez mil yenes.
