Speaker,Spanish (ES)
Ronove,"""Buenos días, Milady. Vaya, vaya, parece estar de buen humor. Qué placentero despertar parece haber tenido."""
{f:5:Beatrice},"""¡Qué dices, despertar placentero!... Estaba tan emocionada que no pude dormir. Después de todo, ¡el telón se está levantando en el divertido, cuarto juego!..."""
,Parecía que ella realmente había estado tan emocionada que no había dormido nada.
,"¿El hecho de que ella no mostrara absolutamente ninguna señal de falta de sueño era debido a ser joven, o a que su edad mental lo era?"
,"Ronove decidió no decir eso en voz alta, y rió con su {nobreak:‘pu ku ku’} en su lugar."
{f:5:Beatrice},"""¡De verdad acorralé a ese Battler la última vez! ¡Ah, la mirada en su rostro cuando él estaba como ""me engañaste""! ¡Eso fue tan patético! Aun así, ¿sigue ese chico estando deprimido?"""
Ronove,"""¿Deprimido, dice?..."""
{f:5:Beatrice},"""Mm, bueno, es cierto... Es alguien muy confiado para su edad, ¿verdad?"""
Ronove,"""Eso es cierto. Aunque podría llamarle a eso su encanto. Pu ku ku..."""
{f:5:Beatrice},"""¡*carcajada*carcajada*carcajada*! ¿No es eso cierto, no es eso cierto? Bueno, hablando de ello. ¿No se lo creyó todo la última vez?"""
Ronove,"""Sí, completa y espléndidamente... Usted violó la pureza causada por nunca haber sido engañado por nadie desde su nacimiento, así como su inocencia que era fresca como el capullo de una rosa, todo a su antojo."""
Ronove,"""... Incluso el placer de correr en un campo cubierto de hermosa nieve nueva en una mañana de invierno y pisotearla completamente no podría siquiera empezar a compararse."""
Ronove,"""¿Acaso no tomó usted el corazón inocente de Battler-sama, Milady, y, de manera muy emocionante, espléndida, atroz, despiadada e incultamente, fue demasiado lejos?... Y lo insultó de la peor manera, lo suficiente como para hacer que uno se sienta incómodo."""
Ronove,"""La mayoría de las personas empezarían a sentirse deprimidas. Pukkukukuku, tanto que no querrían ver su rostro de nuevo."""
{f:5:Beatrice},"""¡A-Así que, lo entiendes!..."""
{f:5:Beatrice},"""Yo también, umm, pensé que si él estuviera tan desalentado que no se nos uniría a la mesa, aun cuando el cuarto juego está finalmente comenzando, sería un fastidio, y pensando en que sería mejor preparar una contramedida de antemano para ese caso, ¡te pregunté primero!..."""
Ronove,"""Mmmmm... en ese caso, tal vez sería mejor preparar una contramedida. Desafortunadamente, debido a su ‘Estrategia del Viento del Norte y el Sol’, Battler-sama ha recibido un gran golpe."""
{f:5:Beatrice},"""J‐Jo... Un golpe, dices... ¿qué tan malo?..."""
,"Beato bajó ligeramente su voz, preguntando tímidamente.{n}Ronove le siguió la corriente, y bajó su voz de la misma manera."
Ronove,"""... La verdad es que él ha estado acurrucado, abrazándose las rodillas por un buen rato. Le hablé varias veces, pero no respondió. También le llevé comida, pero no hizo esfuerzo alguno por tocarla."""
{f:5:Beatrice},"""... E-Eso es... problemático... ¿De verdad está tan deprimido?..."""
Ronove,"""Pukkukukuku. Es natural... Después de todo, usted lo destruyó por completo, Milady. Eso haría que la mayoría de la gente comenzara a desconfiar de los humanos."""
{f:5:Beatrice},"""¿Desconfiar de los {y:0:Humanos}{n:0:humanos}? ¡Qué conveniente! Deja que pierda la confianza en los {y:0:Humanos}{n:0:humanos} y confíe en las brujas, wajajaja... O-Oh, *cof*. Lo siento, no debería hacer demasiadas payasadas."""
,"Beato había tratado de bromear al respecto, pero parecía que la situación era bastante seria, y escondió su risa, leyendo entre líneas."
{f:5:Beatrice},"""... ¿De verdad es tan serio?... ¿D-Deberíamos esperar un poquito más antes de empezar el cuarto juego?..."""
Ronove,"""Ya que la invitada de Lady {f:5:Bernkastel} asistirá, podría ser más apropiado abrir el cuarto juego pronto. Sin embargo, podría ser útil que mostrara un poco de consideración, Milady."""
{f:5:Beatrice},"""¡Consideración! ¡¿Consideración, dijiste?! ¡¿Cómo debería hacer eso?!... Él está deprimido, así que... E-Está bien, ¡¿debería animarlo?!"""
Ronove,"""Cuando el corazón de una persona está oscuro y cerrado, es inútil interactuar con ellos de forma oscura. No puede más que brillar con un resplandor más fuerte que la oscuridad."""
Ushiromiya Battler,"""¡¡¡Maldita seeeeeeeeea, deja de molestaaaaaaaaaar!!!..."""
Beelzebub,"""¡¡Kyaajajaja!! ¡Battler-kun, por aquí! ¡Un croissant horneado por Ronove-sama sería desperdiciado si tú lo comieras! ¿Por qué no lo puedo disfrutar yo misma?"""
,El estómago de Battler rugió involuntariamente por el olor fragante del croissant.
,"El plato de su desayuno estaba vacío, pero Battler no había comido nada de él.{n}... La mayor glotona de las Siete Hermanas del Purgatorio, había esperado a que Ronove se fuera, y había arrebatado entonces la comida."
,"Battler se había dado cuenta, y los dos habían sido realmente escandalosos desde entonces."
,"Aunque Beelzebub solo tenía que devolverlo de inmediato, o comérselo de una vez, ella intencionadamente corría en círculos, burlándose de Battler."
Ushiromiya Battler,"""¡¡Devuélveme mi desayuno, maldita seeaaaa!! Si me lo devuelves ahora, te dejaré ir con solo un golpecito en la frente. ¡¡Pero como trates de comerlo...!!"""
Beelzebub,"""¡¿Así que me comerás en su lugar?! ¡Kyaja! ¡Si puedes comerme, solo inténtalo! Apuesto a que sería tan dulce como los panqueques con miel. ¡Kya!"""
Ushiromiya Battler,"""¡¡Te tengo!! En este momento, quiero comerme ese pan aún más que tus muslos. Sé una buena chica y devuélvemeloooooo, ¡¡fugagigigigi!!... ¡¡Así que te resistes hasta el finaaaaaaaal!!..."""
Beelzebub,"""¡¡Ugugugugu!! ¡¡Ni hablar, ni hablar, no te lo daré!! ¡¡¡Incluso el croissant quiere que yo me lo coma~!!!"""
{f:5:Beatrice},"""¡¡Y-Yee~y, yahooooooooo, buenos dííííííííííííías, Battleeeer!! ¡¿¡¿Todavía estás deprimido tan temprano en la mañana?!?! ¡¡Es el inicio de un nuevo día, y un nuevo juego, así que animémonoooooooooooooooos!!"""
,... Ella abrió la puerta energéticamente.
,"Como el corredor de maratón dibujado en {c:86EF9C:cierta caja de caramelos}, con las manos alzadas y con una alegría idiota, Beato apareció."
,"Por alguna razón, banderas de todo el mundo y confeti se dispersaron, creando lo que claramente pretendía ser un ambiente festivo."
,"... Battler y Beelzebub, que habían estado peleando por el croissant, olvidaron completamente su discusión, sin palabras."
Beelzebub,"""¡Kya... kyahahahaha! ¡Buenos días, {f:5:Beatrice}‐sama! ¡Eso es todo por mi parte! ¡Aquí, Battler-kun, di aaah!"""
Ushiromiya Battler,"""¡¡Mmmm!!"""
Ushiromiya Battler,"""Mmm mmm, *ñom*... *glup*... H-Hola, buenos días, Beato... Me alegra ver que estás en buena forma esta mañana."""
,...
,Beato y Battler se miraron el uno al otro.{n}... Parecía que no tenían idea de qué estaba pasando con el otro.
{f:5:Beatrice},"""¿B-Battleer?... ¿Q-Q-Qué es esto, Ronoveeeee? ¡¡Luce de buen ánimoooooooo!! ¡No está abrazándose las rodillas! ¡Y responde! ¡¡Espera un segundo, él estaba incluso comiendo!!"""
Ronove,"""¡¡Pukkukukukuku!! No, no, él estaba durmiendo como un bebé en su futón, abrazándose las rodillas. Le informé que era hora de despertarse, pero él no se levantaba. Traté de ofrecerle comida, pero parece que un gato travieso apareció y lo evitó. ¡¡Pu ku ku, pu ku ku ku ku!!"""
{f:5:Beatrice},"""¡¡¡G‐Gwaaaaaaaaaaaaaaahhh!!!... ¡¡Me engañasteeeeeeeeeeee!!..."""
Ushiromiya Battler,"""Jeje, mira quién habla. No eras tú la que hizo ese gran engaño la última vez? No tengo idea de lo que sucede, pero tienes lo que mereces... Por cierto, Ronove, buena esa."""
Ronove,"""Pukkukuku, muchas gracias, Battler-sama."
,"Los dos hombres levantaron sus pulgares como si se entendieran el uno al otro, riendo juntos."
,"Por un rato, Beato actuó muy enérgicamente, tratando de esconder su vergüenza..."
Ushiromiya Battler,"""Je. No me tomen tan a la ligera. ¿De verdad pensaban que yo estaría aún escondiéndome en un rincón, sosteniendo mis rodillas?"""
{f:5:Beatrice},"""*carcajada*. ¿Entonces quién era esa persona llorando de frustración la última vez? Podrías haber puesto tus lágrimas en un tarro y llamarlas loción para el rostro."""
Ushiromiya Battler,"""C-Cállate. Eso fue, um, solo porque estaba un poco sorprendido por tu pésima actuación. Puede que haya parecido un poco idiota, pero no creas que la misma jugada funcionará dos veces."""
{f:5:Beatrice},"""Por supuesto. Y no me decepciones cayendo en la misma jugada una y otra vez, ¿está bien? ¡*carcajada*carcajada*!"""
Ushiromiya Battler,"""Ijiji, sí, ya verás. Te enseñaré que soy un chico que se hace más fuerte cada vez que es derribado."""
Ushiromiya Battler,"""... Pero Beato."""
{f:5:Beatrice},"""Mmm, ¿qué pasa?"""
Ushiromiya Battler,"""No lo hagas de nuevo."""
{f:5:Beatrice},"""¿Jo? ¿Y eso a qué viene? ¿Así que de verdad eres débil ante un ataque trasero?"""
Ushiromiya Battler,"""... Tú y yo somos enemigos, y ciertamente nunca uniremos fuerzas... Ahora lo entiendo claramente... Así que nunca vuelvas a hacer algo tan desagradable como tratar de confundirme sobre ese hecho."""
{f:5:Beatrice},"""¡*carcajada*carcajada*! Dices eso, pero conociendo tus debilidades, yo..."""
,Beato pensó que ellos aún estaban bromeando... pero eso había desaparecido de la expresión de Battler hacía algún tiempo.
,Beato sintió como si sus ojos fueran como la superficie del té negro que se había enfriado...
Ushiromiya Battler,"""¿Me oyes? No lo hagas de nuevo."""
{f:5:Beatrice},"""... No entiendo. Podría hacerlo de nuevo cuando lo hayas olvidado, ¿verdad?..."""
Ushiromiya Battler,"""No lo hagas de nuevo."""
{f:5:Beatrice},"""... Nn..."""
,"Perforada por su fuerte y autoritaria mirada, Beato decidió callar."
,Puede que ella haya pensado que Battler de seguro rompería ese silencio con risas.
,"... Sin embargo, la expresión seria de Battler no cambió en lo más mínimo."
,"Así que para romper el silencio, Beato no tenía más opción que empezar a reír ella misma."
{f:5:Beatrice},"""¡¡*carcajada*carcajada*, jajjajajajajajajajajajajajajaja!!... Muy bien. Tú y yo somos dignos oponentes. Sin importar lo buena que sea nuestra relación, no somos nada más que un par de enemigos. Si tienes esto claro, es suficiente para mí."""
Ushiromiya Battler,"""... Entiendo. Casi olvido que eras mi enemiga por solo un segundo. No mostraré una exhibición tan vergonzosa como aquella de nuevo... No caeré con tu ataque por la espalda. ¡No de nuevo!..."""
