Speaker,Spanish (ES)
,"""¡Exacto! ¡¿Por qué será que los chicos se vuelven tan tontos cuando se agrupan?!"""
,Las risas resonaron en la habitación de Jessica.
Ushiromiya Jessica,"""¡En serio, estoy desilusionada!... Pensaba que era alguien maduro y genial... ¡Pero entonces lo vi hablando de asquerosidades y riendo de forma espeluznante junto a los otros chicos de la clase!"""
Shannon,"""Es cierto, los chicos se comportan de forma muy infantil cuando están juntos."""
,"""Bueno, ahora que lo mencionas, ¡con las chicas pasa lo mismo!"""
,"""""¡¡Jajajajajajaja!!"""""
,La divertida charla entre las chicas continuaba sin un final a la vista.
,"Esta noche, Krauss y Natsuhi se quedarían hasta tarde en una reunión en Niijima."
,"Normalmente, Natsuhi siempre estaba vigilando, así que Jessica mostraba una actitud reservada, incluso ante las sirvientas jóvenes, pero cuando Natsuhi no estaba presente, Jessica dejaba de hacerlo."
,"Había invitado a su habitación a las sirvientas de una edad similar a la suya, y estaban conversando ruidosamente..."
,Todas estaban en la edad de querer conocer el amor.
,"A Jessica le gusta hablar sobre historias amorosas dado a que normalmente lleva una vida estricta, así que aprovechó esta oportunidad..."
,"""¡Usted también es encantadora y está en esa edad, señorita! ¿No hay algún chico en el que esté interesada?"""
Ushiromiya Jessica,"""¡B-Bueno, me gustaría enamorarme, pero si hablamos de si me interesa alguien, no estoy tan segura!..."""
,"""Si se trata de amor, creo que debería ser más proactiva, señorita. ¿Puede darse el lujo de estar tan relajada? Si una de sus amigas de repente comienza a salir con alguien, su mundo se pondrá patas arriba."""
Ushiromiya Jessica,"""E-Eso es imposible... Ninguna de mis amigas es una traidora... C-Creo."""
,"""¡Ah, no, no! ¡Lo único con lo que definitivamente no puede contar de una chica a la que considera su amiga es que no se enamorará antes que usted! Señorita, si conociera a un chico maravilloso, ¡estoy segura de que traicionaría a sus amigas y comenzaría a salir con él!"""
Ushiromiya Jessica,"""Jajajajajajajajajajaja... ¿Y-Y que hay de ti, Shannon?!... ¡No es justo que sea la única que esté hablando!"""
Shannon,"""Yo, eh... no hay nadie cerca a quien vea de esa forma..."""
,... No está cerca.
,"Él está muy lejos... y al igual que Orihime y Hikoboshi, no lo veo muy a menudo."
,De hecho... ni siquiera sé cuando lo volveré a ver.
,"... Aún así, confío en que vendrá por mí algún... Estoy segura de ello."
Ushiromiya Jessica,"""¡No vayas a traicionarme, Shannon! Si conseguimos novio, será al mismo tiempo, ¡¿sí?! ¿Verdad? ¿Verdad? Lo prometes, ¡¿verdad?!"""
,"""Oh, quizás esto le sorprenda, pero las chicas como Shannon... ¡suelen ser las primeras en conseguir novio! ¡*risita*risita*!"""
Ushiromiya Jessica,"""¡¡Shannon, confiesa!! No estás saliendo con nadie, ¡¿o sí?! No, ¡¿verdad?!"""
Shannon,"""N-No. De verdad..."""
Ushiromiya Jessica,"""¡¿En serio?!"""
Shannon,"""E-En serio..."""
Ushiromiya Jessica,"""Conseguiremos novio juntas, ¿sí? Sin importar lo que pase ¡¿eh?! ¡¡Si mientes, tendrás que tragar mil agujas!!"""
Shannon,"""S-Sí... Lo prometo..."""
,"""¡Esa es la cara de alguien que está mintiendo! ¡Puedo apostar a que Shannon-chan será la primera de nosotras en salir con alguien! Estoy segura. ¡Las chicas tímidas siempre son las que se adelantan!..."""
Ushiromiya Jessica,"""¡Maldición, Shannon! ¡¡Confiesa, confiesa!!"""
Shannon,"""¡P-Por favor, señorita, pare!... ¡M-Me hace cosquillas!... ¡¡Jajajajajaja!!..."""
,"... En medio de risas, la tarde de domingo transcurrió lentamente."
,Dejé de lado la charla y miré al cielo desde la ventana.
,"... Me pregunto si Battler-san... también estará junto a sus amigos, hablando de temas similares a los de nosotras."
,Solo espero que esté pensando en mí... de la misma forma en que yo estoy pensando en usted...
,"Pero pedirlo, es lo mismo que admitir que no confío en usted."
,... Esperaré.
,"Y el día que venga a buscarme, anunciaré en ese mismo momento que renuncio a este trabajo."
,Ya me he preparado para hacerlo.{n}... Pero... Usted aún no ha venido.
,Eso no significa que no vendrá nunca... supongo que es porque todavía me falta determinación.
,Supongo que es porque todavía no he visualizado claramente el futuro en el que estamos juntos.
,Esperaré... Sin importar cuánto.
,"... Hasta que venga por mí, montado en un caballo blanco..."
,Siempre atesoraré nuestra promesa.{n}La promesa de nuestra preciosa determinación...
,"""No, nunca hagas una promesa con un chico. ¡No puedes confiar en ellos!"""
,"Pensando que había leído mi mente, me di la vuelta."
,"Por supuesto, ese no era el caso..."
Ushiromiya Jessica,"""A lo que a mí respecta, creo que las cosas que los chicos y las chicas consideran importantes son bastante distintas."""
,"""¡Sí, eso! Son {i:totalmente} distintas. Por lo general, las chicas tienden a ser soñadoras y los chicos solo hacen las cosas sin pensar."""
Ushiromiya Jessica,"""Supongo que es imposible que personas del sexo opuesto se entiendan entre sí."""
,"""Creo que es bastante difícil. Las chicas suelen tener la mala costumbre de pensar que saben exactamente que es en lo que está pensando un chico. Buscan significados ocultos en cosas que los chicos dicen sin ninguna razón en particular, y terminan haciéndose ideas equivocadas."""
Ushiromiya Jessica,"""Ah, sí, he conocido a chicas así. Chicas que toman comentarios que obviamente no tienen ningún significado profundo como una señal de que el chico está totalmente enamorado de ellas. Sí, lo veo todo el tiempo."""
,"""Cuando una chica se hace la idea equivocada es bastante triste."""
,Jajajajajajajaja. Ambas rieron juntas.
,... Cuando una chica se hace la idea equivocada... Esa chica... ¿podría ser yo?...
,"No, eso no puede ser.{n}Después de todo, Battler-san hizo una promesa bastante clara.{n}Dijo que vendría por mi montado en un caballo blanco."
,... No debo dudar.
,"Estoy segura de que la conversación que estoy escuchando, es solo otra prueba de Dios."
,Así que no la escucharé. No le daré importancia.
Ushiromiya Jessica,"""Si hay algo que no quiero ser, es una de esas penosas chicas que creen que el corazón de un chico está conectado al de ellas solo porque sí."""
,"""Jajajajajajajajajajaja."""
,Esas burlas demoníacas me atormentaban y trataban de llevarme por mal camino.{n}... Estoy segura de que él vendrá a la siguiente conferencia familiar...
,Pero Battler-san tampoco vino a la conferencia de 1982...
,Las cosas han cambiado más y más desde la última conferencia familiar a la que asistió.
,"Kyrie‐sama, la nueva esposa de Rudolf‐sama, se ha adaptado a la perfección... ahora baja del barco con naturalidad."
,"Su hija, Ange‐sama, está creciendo bien, y toda la familia pone su atención sobre ella."
,"También María-sama, quien en aquel entonces era tan pequeña, ahora tiene cinco años. Estaba llena de energía, y es lo suficientemente grande para divertirse jugando con George-sama."
,Ni Jessica‐sama ni George‐sama hablaban sobre la ausencia de Battler‐san.
,"El resto de la familia tampoco lo hizo... Nadie hablaba de eso, como si se hubiesen olvidado de que Battler-san no estaba ahí."
,María‐sama solo tenía tres años cuando vio a Battler‐san por última vez.
,Dudo que siquiera lo recuerde.
,... En solo dos años...
,Todo rastro de su existencia... había sido borrado de la conferencia familiar de los Ushiromiya.
,Eso me hizo sentir triste. Entonces dije...
Shannon,"""... Parece que Battler-san tampoco vino este año."""
Ushiromiya George,"""Cierto... ¿Lo echas de menos?"""
Shannon,"""Bueno... mmm..."""
Ushiromiya George,"""El tío Rudolf y la tía Kyrie tampoco sacan el tema... Parece que lo que dijo Battler-kun era mucho más serio de lo que pensábamos."""
Ushiromiya Jessica,"""Me pregunto si realmente no vendrá nunca más."""
Ushiromiya George,"""Parece que abandonó el nido después de todo. Extendió sus alas y avanzó a una nueva etapa de la vida. Eso es lo que creo."""
Ushiromiya Jessica,"""... Siempre ha sido alguien imprudente y alocado. Bueno, tal vez los hombres sean así por naturaleza."""
Ushiromiya George,"""Bueno, ya sabemos como es Battler‐kun. Estoy seguro de que se ha adaptado a su nueva vida y le está yendo bien. Así que no hay de qué preocuparse."""
,"Incluso cuando George‐sama dijo eso con una sonrisa, sus palabras me desconcertaron."
,¿Le está yendo bien así que no hay de qué preocuparse?... ¿Qué se supone que significa eso?...
Ushiromiya Jessica,"""Estamos hablando de Battler, seguro se ha olvidado de nosotros y se lo está pasando bien."""
Ushiromiya George,"""Sí, estoy seguro de que es el caso. Y creo que es lo mejor para todos. Battler-kun debió haber pensado mucho en sí mismo, en su familia y en su difunta madre, y tomó la decisión de comenzar una nueva vida. Así que, espero que viva esa nueva vida al máximo. Olvidarse de la familia Ushiromiya podría ser bueno para él."""
,"George‐sama me sonrío, como si quisiera mi aprobación."
,"... Después de un momento de shock, me tranquilicé y mostré la expresión que él esperaba.."
,"Battler‐san... ¿estará viviendo una vida normal... tras haberse olvidado de la familia Ushiromiya, de mí y de nuestra promesa?..."
,"Eso no puede ser cierto. Simplemente, no puede ser."
,"Al igual que yo, Battler-san debe estar esperando a que llegué el día en que me decida."
,No estoy equivocada.
,Él me lo prometió.{n}Dijo que vendría montado en un caballo blanco.
,Nunca le pedí que lo dijera.{n}Dijo que vendría por mí el día en que me decidiera a vivir por él.
,Él mismo lo prometió.
,"He creído eso, por dos años."
,He hecho todo lo que he podido para soportar las pruebas de Dios y los susurros de los demonios que intentaron apartarme de mi camino.
,Y aún así... George‐sama y Jessica‐sama están diciendo cosas muy crueles.
,¿Battler‐san se olvidó de nosotros y empezó una nueva vida?
,¿Por qué dirían semejante mentira con tanta seguridad?...
