Speaker,Spanish (ES)
,Quadrillion.
,Solo hay un lugar en todo Rokkenjima en el que puedes encontrar esa palabra.
,"Mariposas doradas revolotearon entre las sombras, esquivando las gotas de lluvia."
{f:5:Beatrice},"""... Si no recuerdo mal, probablemente este es el lugar."""
,"Era... la capilla.{n}Ese misterioso edificio, era uno de los más antiguos de Rokkenjima, y había sido construido al mismo tiempo que la mansión."
,"Le llamaban capilla, pero Kinzo no la había usado ni una vez con fines religiosos, y los miembros de la familia tenían prohibido el acceso."
,"Habían órdenes estrictas para que nadie se acercara a ella sin razón, y el propósito de su existencia seguía siendo un misterio."
,"Sin embargo, cualquier misterio perdería su atractivo después de algunas décadas."
,"En algún punto, todos olvidaron que la capilla existía, y ese espléndido edificio se desvaneció de la mente de los habitantes de Rokkenjima..."
,"Por supuesto, esto también incluía a Beato."
,"Beato, quien odiaba el aburrimiento, no deseaba acercarse a lugares que los humanos no visitaban."
,Su último recuerdo del lugar era cuando fue allí a molestar a Shannon mientras intentaba limpiar.
{f:5:Beatrice},"""... No hay duda. Eso es... Quadrillion."""
,Beato miró arriba... por encima de la puerta de la capilla.{n}Allí había un relieve en forma de arco.
,Habían palabras en inglés escritas en él.
{f:5:Beatrice},"""‘{ruby:You will be blessed only at a probability of a Quadrillion to one:Solo serás bendecido con una probabilidad de una en un cuatrillón}’... Jeje. ¿Así que pensaste que esa era la probabilidad de que alguien resolviera este acertijo?..."""
,La capilla había sido construida hace mucho tiempo.
,Si realmente tiene el mecanismo que imagino... entonces Kinzo debe haber tenido preparado ese epitafio desde hace muchas décadas.
,Es probable que estuviera planeando usarlo como ritual para elegir a un sucesor digno.
,"... Sin embargo, ahora se convirtió en un ritual para abrir las puertas de la Tierra Dorada y para mi resurrección."
,"Cuando chasqueé mis dedos, el suelo se agrietó, y un montón de árboles muertos surgieron de él, retorciéndose como serpientes."
,"Se juntaron entre ellos de modo que terminaron formando una escalera, la cual se inclinó a sí misma contra la puerta."
{f:5:Beatrice},"""Si mi suposición es correcta... debe haber algún tipo de mecanismo en ese relieve."""
,Subí la escalera con lentitud.
,"Debido a la forma de la puerta, el relieve se encontraba bastante alto."
,De cerca se ve mucho más grande de lo que parece desde el suelo.
{f:5:Beatrice},"""... Ahora que lo pienso, siempre que veníamos a limpiar la capilla... Este relieve era la única cosa que Genji se aseguraba de limpiar él mismo... Siempre me pregunté por qué no le dejaba una tarea tan trivial a los sirvientes más jóvenes."""
,"Pensé que era raro, pero nada más."
,"El amo atesoraba este relieve, así que el jefe de los sirvientes se encargaba personalmente de él... Siempre acepté esa excusa."
,Pero ahora lo entiendo.{n}Debe haber un truco escondido en este relieve.
,Y Genji se encargaba de limpiarlo él mismo para asegurarse de que nadie lo descubriera por accidente...
