Speaker,Spanish (ES)
Ushiromiya Jessica,"""María no ha regresado. Me pregunto si la tía Rosa la estará regañando otra vez."""
,"Desde que María llegó al aeropuerto, había estado demasiado emocionada lo de Halloween."
,"Pero quizás lo llevó demasiado lejos, ya que se portó un poco escandalosa en el avión, en el barco, y durante el almuerzo a pesar de que Rosa la había regañado varias veces."
,"En momentos así, la tía Rosa rara vez la regañaba delante de la gente.{n}Era más habitual que la llamara a un lugar apartado y la regañase cuando están solas."
,"Así que, como a María no estaba con ellos, pensaron que lo más seguro es que la estuviesen regañando."
,"Cuando miraron el reloj, se dieron cuenta de que eran casi las seis.{n}Realmente no podían imaginar que hubiesen estado regañando a María por tanto tiempo."
,"Quizás había llegado la hora de emisión de algún anime que veía todas las semanas, o algo así. Y probablemente había decidido quedarse en el salón de la mansión."
Shannon,"""Podría ser que Battler-sama haya despertado y estén jugando juntos."""
Ushiromiya George,"""Bueno, María-chan seguramente piensa en Battler-kun como su nuevo amigo. Estoy seguro de que se divirtió mucho cuando jugó a Halloween con Battler-kun en el aeropuerto."""
Ushiromiya Jessica,"""Battler se la pasó tonteando mucho. Puede que ese tipo haya crecido, pero por dentro no ha cambiado nada de como era antes."""
Shannon,"""Eso es cierto. Tengo la sensación de que Battler-sama tuvo la suficiente amabilidad de seguir siendo tal y como era hace seis años."""
Ushiromiya George,"""Shannon, ¿tú recuerdas cómo era Battler-kun hace seis años?"""
Shannon,"""Sí. Porque él era, bueno, muy animado. *risita*."""
Ushiromiya George,"""También recuerdo cómo nosotros cuatro solíamos jugar hace seis años. Shannon actuaba como toda una hermana mayor."""
Ushiromiya Jessica,"""Sí. Tengo la sensación de que ella era la más sensata en ese entonces. ¡Ajajajaja!"""
Shannon,"""E-En ese entonces yo, umm, no conocía mi lugar así que... Umm, pido disculpas por toda mi comportamiento inadecuado..."""
Ushiromiya George,"""No son necesarias tantas formalidades. Olvídate del trabajo mientras estés de descanso como ahora. De ser posible, me gustaría que todos podamos seguir siendo amigos al igual que en aquel entonces."""
Ushiromiya Jessica,"""Sí, eso mismo. No hay ninguna razón por la que no puedas separar a la Shannon que es una sirvienta de la Sayo fuera de servicio. Al fin y al cabo no eres una esclava, solo trabajas como sirvienta, ¿verdad?"""
Ushiromiya Jessica,"""Shannon, no, Sayo, yo te considero mi más vieja amiga."""
Shannon,"""Muchas gracias, señorita."""
,Shannon pareció captar la indirecta implícita en las palabras de Jessica.{n}Debido a que conocía algunos detalles de lo sucedido entre Jessica y Kanon.
Ushiromiya George,"""..."""
,"Aparentemente, George también estaba más o menos informado de ese tema."
,George se acercó a la ventana y miró al oscuro cielo lluvioso...
Shannon,"""Kanon-kun aún es joven, y creo que en cierto modo está empezando a madurar en su forma de pensar."""
Ushiromiya Jessica,"""Ehh, jajajaja... Vamos, déjalo ya."""
Ushiromiya Jessica,"""Bueno, umm, también es culpa mía, creo que en parte me dejé llevar por el ambiente... Y, umm, supongo que después de verlos a ustedes dos, umm, me puse un poco celosa, sintiendo que necesitaba apurarme para no quedarme atrás..."""
Ushiromiya Jessica,"""¿A-A quién le interesa de todos modos? Más importante, ¿cómo va todo entre ustedes dos? Parece que les está yendo bastante bien, ¿eh? ¡Ejejej!"""
Shannon,"""Emm, yo, me pregunto..."""
Ushiromiya George,"""Sí. Todo va muy bien."""
,"Shannon se quedó sin palabras, con el rostro avergonzado, mientras George contestaba de forma alegre e inmediata.{n}Esa actitud despreocupada hacía evidente que su relación marchaba tan perfectamente que provocaría la envidia de cualquiera."
Ushiromiya Jessica,"""Tch, estoy celosa. ¿Eso quiere decir que pronto Shannon renunciará y cortará un pastel?"""
Shannon,"""E-Eso me pregunto... Yo no, umm..."""
