Speaker,Spanish (ES)
,"""¡Tú, deja de hacer el vago! ¡La batalla está cerca y tú con esa actitud cobarde!"""
,Sentí como si mi cabeza se llenara de pequeñas estrellas.
,"Si me tumbaba en el suelo, solo conseguiría hacerlo enfurecer aún más."
,No tengo ninguna intención de ser obediente.
,"... Pero dejarme golpear por nada sería una tontería, así que me levanté rápido y me puse firme."
Ushiromiya Kinzo,"""..."""
,¿Está cerca la batalla? ¿Realmente los soldados estadounidenses vendrán a esta isla olvidada?
,"Si es así, que vengan pronto.{n}He estado esperando este día por mucho tiempo."
,"""¡¿Qué pasa con esa mirada cobarde?! ¡¿Tanto le temes a la muerte?! ¿Tienes tanto miedo de los soldados estadounidenses? Con esa actitud, ¡no podrás vencerlos!"""
Ushiromiya Kinzo,"""..."""
,Me golpearon de nuevo.
,... No sigas lloriqueando. Cobardes.
,"Ellos se entregan a una ira inexplicable porque, de lo contrario, serían atormentados por su propio miedo."
,"Cuando la situación de guerra se vuelve desesperada, ya no se puede resolver con solo voluntad o espíritu."
,"Cuando se enfrentan a una desesperación inevitable, las personas buscan escapar de su miedo a través de diversas emociones."
,"Para estos jóvenes soldados, aún inmaduros, la emoción de la ira les resultaba extremadamente conveniente."
,"El entrenamiento que consistía en agitar lanzas de bambú con gran fervor era, en realidad... El vino llamado ira que necesitaban para adormecer su miedo."
,"Cuanto más se bebe de este vino, más se necesita para embriagarse."
,"Su ira sin sentido se acumulaba día tras día, sin detenerse."
,Yo no temo a la muerte.
,"Por eso, no necesito el vino de la ira."
,Y por eso entiendo aún más claramente su cobardía.
,"""¡Esa mirada! ¡Ushiromiya, tu alma está completamente podrida! Pareces un pez. ¡¡Tus ojos son como los de un pez muerto!!"""
,Pero eso va en ambos sentidos.
,"Así como yo puedo entender su cobardía, ellos también...{n}Deben haber comprendido mi apatía."
,"""¡¿Está Ushiromiya Kinzo aquí?! ¡El teniente te llama!"""
,"""¡Levántate! ¡No te quedes pasmado! ¡Correeeee!"""
,El teniente Yamamoto era el comandante de la guarnición de Rokkenjima.
,"Reprendía a sus subordinados por detalles insignificantes, acusándolos de estar haciendo el vago, era uno de esos cobardes que intentan olvidar su miedo mediante la violencia ocasional."
,"Cuando estaba de buen humor, solía contar historias de sus hazañas, que siempre trataban de lo violento que era y de cómo ignoraba las normas sociales."
,"Decía que había ""educado"" a alguien porque le resultaba insoportable, o que recibía un trato especial porque le temían."
,"... Hablaba de lo despreciable que era, como si eso fuera algo admirable."
,Yo no solía tener ningún contacto con un teniente tan poco respetable.
,"Siempre estaba rodeado de sus subordinados más fieles, así que mientras lo tratara con un saludo cortante, podía más o menos ignorarlo."
,"En esta isla, donde los proyectos de construcción han sido abandonados de forma indefinida, no tengo un papel especial como ingeniero."
,"Entonces, ¿por qué el teniente se molesta en llamarme específicamente?{n}No tenía la menor idea..."
,"""¡Ushiromiya! ¡He oído que eres hábil con los idiomas extranjeros, ¿es cierto?!"""
Ushiromiya Kinzo,"""Puedo hablar inglés y chino, señor teniente."""
,"El teniente solía presumir de su educación frente a los suboficiales, pero tenía un fuerte complejo conmigo porque mi nivel educativo era superior al suyo."
,"Además, a pesar de tener un rango más alto, parecía tener un complejo por ser más joven que yo, lo que lo convertía en una persona con la que nunca podría congeniar."
,Estoy seguro de que el hecho de que sea competente en otros idiomas también hiere su orgullo.
,"""Entonces, ¿qué tal el italiano?"""
Ushiromiya Kinzo,"""Me temo que no."""
,"""Entonces, ¿quieres decir que no puedes servir como intérprete con los italianos?"""
Ushiromiya Kinzo,"""Creo que sería posible si alguno de ellos habla inglés."""
,"""... Ah, ¡eso tiene sentido! ¡¿Tienes experiencia hablando con extranjeros en inglés?!"""
Ushiromiya Kinzo,"""Sí, la tengo."""
,¿Por qué se necesitaría un intérprete en la cueva de una isla desierta que incluso los superiores han olvidado?
,La pregunta del teniente indicaba que alguien que requería un intérprete estaba por visitar Rokkenjima.
,"""¡Bien! ¡Ushiromiya, te ordeno que seas mi intérprete!"""
,"Esa misma tarde, entendí completamente de qué se trataba todo esto."
,"En el muelle submarino de la cueva, que nunca había recibido a un anfitrión... Un submarino de la Marina Italiana se acercaba lentamente al puerto."
,"Sabía que Italia era uno de nuestros aliados, al menos en teoría.{n}Sin embargo, era la primera vez que veía a las fuerzas armadas italianas con mis propios ojos."
Ushiromiya Lion,"""¿Por qué está aquí el ejército italiano?... Tengo entendido que Italia se rindió en el 1943. ¿Qué significa esto?..."""
Ushiromiya Kinzo,"""Quien se rindió fue el Reino de Italia... Sin embargo, aquellos que no aceptaron esa rendición formaron un gobierno pro-alemán llamado RSI y continuaron la guerra."""
Ushiromiya Lion,"""¿RSI?"""
Willard H. Wright,"""La República Social Italiana. También conocida como la República de Salò."""
Ushiromiya Kinzo,"""Estás bien informado... Los que no saben nada suelen decir que Italia fue la cobarde que se rindió primero entre las potencias del Eje en 1943, pero eso es un error. El ejército de la República Social Italiana luchó valientemente desde el comienzo de la guerra hasta el 29 de abril de 1945."""
Willard H. Wright,"""La caída de Berlín fue solo tres días después de eso. Lejos de ser cobardes, hicieron un esfuerzo increíble... Sin embargo, me sorprende que la Marina de la RSI tuviera un submarino capaz de llegar hasta Japón."""
Ushiromiya Lion,"""... Incluso sin eso, el simple hecho de que hayan venido hasta Japón es sorprendente... ¿Por qué vinieron a Japón? ¿A Rokkenjima?"""
,Era un submarino grande y en muy mal estado.
,En un muelle que nunca había recibido ni siquiera un submarino de su propio país... Nadie pudo haber imaginado que terminaría recibiendo uno de una nación tan lejana y diferente.
,"Los vigilantes de Rokkenjima, que no eran más de treinta, se reunieron para recibir al submarino..."
,"""Nunca había visto al ejército italiano antes..."""
,"""Dicen que quedó inhabilitado para navegar por un accidente al golpear una mina."""
,"""Escuché que el sistema de ventilación se dañó y no pudieron evacuar el gas cloro."""
,"""Según el teniente, están transportando algo importante..."""
,"""¿Una máquina de conversión de códigos o los planos de un nuevo tipo de motor?"""
,"""A mí me sorprende más que los superiores todavía recuerden que existimos, más que la carga que llevan..."""
,"""¡¡Ushiromiya, ven rápido!! ¡Se supone que eres el intérprete, ¿no?!"""
Ushiromiya Kinzo,"""Sí, señor teniente..."""
,"Sobre la escotilla, un joven italiano estaba saludando."
,"... Normalmente, eso debería ser tarea de un oficial, pero su aspecto era más bien el de un marinero, y no parecía tener la presencia y autoridad de un capitán."
,Eso probablemente indicaba que todos los oficiales responsables habían perdido la vida en el accidente dentro del submarino.
,"Los tripulantes empezaron a salir de la escotilla uno tras otro, pero todos tenían un aspecto pálido y estaban completamente exhaustos."
,"No sé cuándo ocurrió el accidente, pero estar encerrados en un submarino pequeño lleno de gas cloro durante tanto tiempo debe haberles causado serios problemas de salud."
,"Además de la falla en el sistema de ventilación, actualmente no podían navegar en la superficie de las aguas cercanas a Japón sin correr riesgos."
,... Era como si hubieran estado viajando dentro de una lata de gas venenoso.
,"Casi ninguno de ellos podía caminar sin apoyarse en alguien más, y parecían como si estuvieran saliendo de un hospital."
,"""¡Ushiromiya! ¡Averigua quién es el capitán! ¡Explícales que yo soy el que está a cargo de esta isla!"""
Ushiromiya Kinzo,"""<... {ruby:Welcome to Japan.:Bienvenido a Japón.} {ruby:Do any of you speak English?:¿Alguno de ustedes habla inglés?}>"""
,"Los tripulantes parecían entender que se les hablaba en inglés, pero no parecía que alguno pudiera hablarlo."
,"Finalmente, alguien con aspecto de oficial me saludó."
Ushiromiya Kinzo,"""<{ruby:Welcome to Japan.:Bienvenido a Japón.} {ruby:Are you the captain?:¿Es usted el capitán?}>"""
,"""<{ruby:I cannot speak English:No sé hablar inglés}>... <{ruby:Please, wait.:Por favor, espera.}>"""
,El oficial respondió en un inglés limitado.
,... Nos pidió que esperemos y luego gritó algo rápidamente en italiano a sus subordinados.
,Parecía que les estaba diciendo que llamaran a alguien entre ellos que hablara inglés.
,"""¡Ushiromiya, ¿qué están diciendo?!"""
Ushiromiya Kinzo,"""Nos están pidiendo que esperemos. Puede que estén buscando a alguien que sepa inglés."""
,"En ese momento, se escuchó un sonido agudo de tos.{n}No era la tos de un hombre... Era la tos de una mujer."
,"""<{ruby:I speak English.:Yo hablo inglés.}>"""
,"Diciendo esto en inglés, una mujer de hermoso cabello dorado descendió de la escotilla."
,"En esta cueva rocosa y sucia, su presencia tan hermosa, se sentía como si un ángel hubiera descendido..."
Ushiromiya Kinzo,"""<{ruby:Welcome to Japan.:Bienvenida a Japón.} {ruby:Is the captain there?:¿Está el capitán?}>"""
,"""<{ruby:The captain is dead.:El capitán está muerto.} {ruby:That man over there is the only officer left.:Ese hombre de ahí es el único oficial que queda.}>"""
Ushiromiya Kinzo,"""<{ruby:My condolences.:Mis condolencias.} {ruby:Can we do anything to assist you?:¿Podemos hacer algo para ayudarlos?}>"""
,"""<{ruby:Well, we would like some fresh air and water.:Bueno, nos gustaría un poco de aire fresco y agua.} {ruby:Some of us are still having trouble breathing.:A algunos todavía nos cuesta respirar.} {ruby:We'd like a place to rest.:Nos gustaría un lugar para descansar.}>"""
Ushiromiya Kinzo,"""<{ruby:We would be happy to help.:Estaremos encantados de ayudar.} {ruby:Do any of the others understand English?:¿Alguno de los otros habla inglés?}>"""
,"""<{ruby:There were some who did, but they're all dead.:Había algunos que lo hablaban, pero están todos muertos.} {ruby:I'm the only one now.:Ahora soy la única.}>"""
,"""¡Ushiromiya, ¿qué está diciendo la mujer?! ¿Quién es el capitán? ¡¿Es el hombre de antes?! ¿Quién es esa mujer? ¡¡Traduce más rápido!!"""
,El teniente no deja de insistir.
,"... No esperaba que del submarino saliera una mujer tan hermosa, y seguramente le molesta que toda su atención esté centrada en mí."
,Porque ella era así de divina y hermosa.
Ushiromiya Kinzo,"""Señor teniente. Parece que solo ella entiende inglés. Ella será su intérprete. El capitán ha muerto. El oficial de antes parece ser el representante."""
,"""<{ruby:Who's that loud man who keeps yelling at you?:¿Quién es ese hombre ruidoso que no para de gritarte?} {ruby:Don't tell me he's your superior.:No me digas que es tu superior.}>"""
Ushiromiya Kinzo,"""<{ruby:Yes, unfortunately.:Sí, por desgracia.} {ruby:He probably doesn't like seeing me have such a beautiful lady all to myself.:Probablemente no le guste verme con una dama tan hermosa para mí solo.}>"""
