Speaker,Spanish (ES)
,Cruzamos el salón principal nuevamente en nuestro camino hacia la entrada.
,"Al hacerlo, una vez más vimos el retrato de la bruja."
,"Sin embargo, la palabra ""vimos"" probablemente no sea la mejor palabra para describir esa experiencia.{n}... Era más como si nuestros ojos fuesen absorbidos por él."
,"Los ojos de esa mujer, con su glamour de sabiduría, definitivamente tenían el poder de hacer que los que la vieran quedaran de pie clavados en el suelo."
Ushiromiya Battler,"""... Así que esta es la bruja, {f:5:Beatrice}. ¿Será verdad?"""
Ushiromiya Maria,"""¿Uu? ¿Battler no cree?"""
,"Anteriormente, cuando él había preguntado qué era esta pintura, la primera persona en decirle que era {f:5:Beatrice} fue María."
,"Por lo tanto, cuando Battler mostró signos de duda, María debió haber sentido que Battler no tenía fe en ella."
,"Por supuesto, eso no era lo que Battler quería decir."
,María corrió hacia el retrato y comenzó a golpear una placa debajo de este.
,Quizás el título del retrato estaba escrito ahí.
,"María, tratando de probar que no estaba mintiendo, continuó golpeando la placa obstinadamente."
Ushiromiya Battler,"""Aah, discúlpame, no es como si dudara de todo lo que me has dicho, María."""
Ushiromiya Maria,"""¡Uu! ¡Battler cree! ¡Uu!"""
,"Cuando Battler le dio una palmada a la cabeza de María y se disculpó, ella pareció aceptarlo, inflando su pecho y diciendo uu‐uu orgullosamente."
Ushiromiya Battler,"""... ¿Qué es esto? ""Mi amada bruja, {f:5:Beatrice}"". Contempla el río de ayus... ¿Y esto? ¿Qué es este extraño y largo epitafio?"""
,"La placa tenía el título del retrato escrito en ella, pero era muy grande para contener solo eso."
,"Debajo del título, también tenía escrito algo que lucía como un gran epitafio."
,"Si le echabas una mirada, varias palabras inquietantes saltaban hacia ti."
Ushiromiya Jessica,"""Increíble, ¿no? El abuelo mandó a escribir eso. Bastante profundo, ¿no?"""
Ushiromiya Maria,"""¡Uu! ¡María lo sabe! ¡Es el lugar donde el oro está escondido!"""
Ushiromiya Battler,"""Esperen, ¿es esa historia del oro oculto de la familia Ushiromiya? Esa es otra cosa que recuerdo de hace tiempo... Un momento, Aniki... ¿Es en serio?"""
Ushiromiya George,"""El abuelo mandó a escribir esto, pero nunca dijo nada sobre este retrato o el epitafio. Aun así, entre la familia se ha murmurado que indica la ubicación del oro oculto del abuelo, y que otorgará la herencia y el oro a la persona que resuelva el acertijo."""
Ushiromiya Maria,"""¡Uu! ¡María escuchó eso también, María escuchó eso también! ¡Montones y montones de oro!"""
Ushiromiya Jessica,"""Bueno, algo así. Diez toneladas de lingotes de oro. Pienso que es falso."""
Ushiromiya Battler,"""Aun así, si lo lees hasta el final, suena casi real."""
,"Creo que ya había explicado la forma en que creció el abuelo, pero permítanme mencionar la ""Leyenda del Oro"" de la familia Ushiromiya."
,"El abuelo heredó la familia Ushiromiya después de que esta casi fuese destruida por el Gran Terremoto de Kanto, y, superando exitosamente los torrentosos mares de después de la guerra, se las ingenió para acumular una gran fortuna."
,"Hasta ahí es donde todos conocen.{n}Sin embargo, desde aquí, la parte extraña comienza."
,"En parte está estrechamente atada a la afición del abuelo por la magia negra, así que su credibilidad es muy baja, pero..."
,"Bueno, esperen hasta que termine antes de que duden o se burlen de ello."
,"Después de la guerra, el abuelo predijo correctamente lo que deparaba el futuro, su gran apuesta fue acertada, y acumuló una vasta cantidad de dinero, pero hay una misteriosa leyenda sobre cómo obtuvo el dinero que apostó."
,"El abuelo venía de una rama secundaria de la familia, y no tenía conexiones con el mundo de los negocios o el mundo financiero. Aun cuando después estableció conexiones con las fuerzas de ocupación, al principio se supone que era una persona sin nombre que todavía no se había ganado la confianza de nadie."
,El dinero solo puede ser reunido con la confianza.{n}No hay forma de que alguien preste dinero a una persona en la que no confía.
,"En primer lugar, ¿cómo se las arregló el abuelo, cuya confiabilidad era cero, para conseguir esa gran cantidad de dinero?"
,"Se dice que, cuando se le hacía esa pregunta, el abuelo contestaba de la siguiente forma:"
,"{i:Cierto día, encontré a la Bruja Dorada} {f:7:Beatrice}{i:.}"
,Entonces el abuelo proseguía a explicar la forma en que continuó investigando alquimia y técnicas de invocación de demonios para poder convertirse en un gran mago.
,Y la entidad resultante de la ceremonia para convocar demonios fue la Bruja Dorada {f:5:Beatrice}.
,"Entonces dice que hizo un contrato donde, a cambio de su propia alma, él recibiría fortuna y honor."
,Luego la bruja le dio al abuelo diez toneladas de oro.
,"El abuelo usó ese oro como garantía para preparar una vasta cantidad de fondos, y entonces utilizó esa cantidad para multiplicar su fortuna varias veces y revivir la familia Ushiromiya..."
,Parece que la historia era tan antigua que nuestros padres la habían escuchado cuando eran niños.
